instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿bos.ma.0113,﻿church,﻿St. Mary's,English,,,,,,﻿Lynn,﻿Lynn,﻿MA,,42.462989,-70.950702,﻿bos.ma.0058,﻿Attended from Chelsea,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0125,﻿church,not recorded,English,﻿church lot bought,,,,,﻿Nahant,﻿Nahant,﻿MA,,42.426563,-70.922279,,,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0244,﻿church,﻿St. Joseph's,English,,,,,,﻿Roxbury,,﻿MA,,,,,,,﻿pat_obeirne_001,﻿Rev.,﻿Patrick O'Beirne,,﻿Pastor,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0244,﻿church,﻿St. Joseph's,English,,,,,,﻿Roxbury,,﻿MA,,,,,,,﻿w_j_denvir_001,﻿Rev.,﻿Wm. J. J. Denvir,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0244,﻿church,﻿St. Joseph's,English,,,,,,﻿Roxbury,,﻿MA,,,,,,,﻿joh_brennan_001,﻿Rev.,﻿John Brennan,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0212,﻿chapel,﻿Chapel of the Angel Guardian,English,,,,,,﻿Roxbury,﻿Boston,﻿MA,,42.360083,-71.05888,,,,﻿geo_f_haskins_001,﻿Rev.,﻿Geo. F. Haskins,,﻿Pastor,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0212,﻿chapel,﻿Chapel of the Angel Guardian,English,,,,,,﻿Roxbury,﻿Boston,﻿MA,,42.360083,-71.05888,,,,﻿tho_griffin_001,﻿Rev.,﻿Thomas Griffin,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0066,﻿church,﻿St. Mary's,English,,,,,,﻿Dedham,﻿Dedham,﻿MA,,42.248222,-71.16668,﻿bos.ma.0244,﻿Attended from St. Joseph's Roxbury,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0067,﻿church,﻿St. Catharine's,English,,,,,,﻿South Dedham,﻿Dedham,﻿MA,,42.243609,-71.167654,﻿bos.ma.0244,﻿Attended from St. Joseph's Roxbury,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0050,﻿church,﻿Assumption,English,,,,,,﻿Brookline,﻿Brookline,﻿MA,,42.331764,-71.121163,,,,﻿jos_m_finotti_001,﻿Rev.,﻿J. M. Finotti,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0048,﻿church,﻿St. Columba,English,,,,,,﻿Brighton,﻿Brighton,﻿MA,,42.348914,-71.160492,﻿bos.ma.0050,﻿Attended from Brookline,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0054,﻿church,﻿St. Mary's,English,,,,,,﻿Canton,﻿Canton,﻿MA,,42.158432,-71.144773,,,,﻿joh_flattely_001,﻿Rev.,﻿John Flattely,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0167,﻿church,﻿Immaculate Conception,English,,,,,,﻿Stoughton,﻿Stoughton,﻿MA,,42.125477,-71.108525,﻿bos.ma.0054,﻿Attended from Canton,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0235,﻿church,﻿St. Gregory's,English,,,,,,﻿Milton,﻿Dorchester,﻿MA,,42.204259,-72.616201,,,,﻿tho_r_mcnulty_001,﻿Rev.,﻿Thomas McNulty,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0245,﻿church,﻿----,English,,,,,,﻿Dorchester,﻿Dorchester,﻿MA,,,,﻿bos.ma.0235,﻿Attended from Milton,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0152,﻿church,﻿Immaculate Conception,English,,,,,,﻿Salem,﻿Salem,﻿MA,,42.519747,-70.895463,,,,﻿mic_hartney_001,﻿Rev.,﻿Michael Hartney,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0151,﻿church,﻿St. James',English,,,,,,﻿Salem,﻿Salem,﻿MA,,42.520512,-70.905132,,,,﻿tho_shahan_001,﻿Rev.,﻿Thomas H. Shahan,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0116,﻿church,﻿Star of the Sea,English,,,,,,﻿Marblehead,﻿Marblehead,﻿MA,,42.497271,-70.858433,﻿bos.ma.0151,"﻿Attended from St. James, Salem",,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0064,﻿church,﻿Visitation B.V.M.,English,,,,,,﻿North-Danvers,﻿Danvers,﻿MA,,42.575001,-70.932122,,,,﻿cha_rainoni_001,﻿Rev.,﻿Charles Rainoni,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0080,﻿church,﻿St. Ann's,English,,,,,,﻿Gloucester,﻿Gloucester,﻿MA,,42.615934,-70.663068,,,,﻿lui_acquarone_001,﻿Rev.,﻿L. Acquarone,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0149,﻿church,﻿St. Joachim's,English,,,,,,﻿Rockport,﻿Rockport,﻿MA,,42.655489,-70.622037,﻿bos.ma.0080,﻿Attended from Gloucester,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0131,﻿church,﻿St. Mary's,English,,,,,,﻿Newburyport,﻿Newburyport,﻿MA,,42.822085,-70.90841,,,,﻿hen_lennon_001,﻿Rev.,﻿Henry Lennon,,﻿Pastor,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0131,﻿church,﻿St. Mary's,English,,,,,,﻿Newburyport,﻿Newburyport,﻿MA,,42.822085,-70.90841,,,,﻿w_j_daly_001,﻿Rev.,﻿Wm. J. Daly,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0030,﻿church,﻿----,English,,,,,,﻿Amesbury,﻿Amesbury,﻿MA,,42.842246,-70.933835,﻿bos.ma.0131,﻿Attended from Newburyport,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0087,﻿church,﻿St. Gregory's,English,,,,,,﻿Haverhill,﻿Haverhill,﻿MA,,42.780345,-71.085828,,,,﻿joh_t_mcdonnell_001,﻿Rev.,﻿John T. McDonnell,﻿O.S.D.,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0101,﻿church,﻿Immaculate Conception,English,,,,,,﻿Lawrence,﻿Lawrence,﻿MA,,42.707035,-71.163114,,,,﻿jam_d_taaffe_001,﻿Rev.,﻿James D. Taaffe,﻿O.S.D.,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0101,﻿church,﻿Immaculate Conception,English,,,,,,﻿Lawrence,﻿Lawrence,﻿MA,,42.707035,-71.163114,,,,﻿wil_orr_001,﻿Rev.,﻿William Orr,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0102,﻿church,﻿St. Mary's,English,,,,,,﻿Lawrence,﻿Lawrence,﻿MA,,42.707035,-71.163114,,,,﻿amb_a_mullen_002,﻿Rev.,﻿Ambrose A. Mullen,﻿O.S.A.,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0102,﻿church,﻿St. Mary's,English,,,,,,﻿Lawrence,﻿Lawrence,﻿MA,,42.707035,-71.163114,,,,﻿mic_f_gallagher_001,﻿Rev.,﻿M. F. Galligher,﻿O.S.F.,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0102,﻿church,﻿St. Mary's,English,,,,,,﻿Lawrence,﻿Lawrence,﻿MA,,42.707035,-71.163114,,,,﻿edw_a_daley_001,﻿Rev.,﻿Edward A. Daley,﻿O.S.A.,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0031,﻿church,﻿St. Augustine's,English,,,,,,﻿Andover,﻿Andover,﻿MA,,42.653327,-71.140937,﻿bos.ma.0102,﻿Attended from St. Mary's Lawrence,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0051,﻿church,﻿St. Peter's,English,,,,,,﻿Old Cambridge,﻿Cambridge,﻿MA,,42.381571,-71.130077,,,,﻿man_p_dougherty_001,﻿Rev.,﻿Manasses P. Dougherty,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0052,﻿church,﻿St. John's,English,,,,,,﻿East Cambridge,﻿Cambridge,﻿MA,,42.368604,-71.077394,,,,﻿j_w_donahoe_001,﻿Rev.,﻿John W. Donahue,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0052,﻿church,﻿St. John's,English,,,,,,﻿East Cambridge,﻿Cambridge,﻿MA,,42.368604,-71.077394,,,,﻿ant_rossi_001,﻿Rev.,﻿Antonio Rossi,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0190,﻿church,﻿St. Charles',English,,,,,,﻿Woburn,﻿Woburn,﻿MA,,42.476601,-71.150981,,,,﻿joh_qualey_001,﻿Rev.,﻿John Qualey,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0183,﻿church,﻿St. Patrick's,English,,,,,,﻿Watertown,﻿Watertown,﻿MA,,42.367814,-71.189339,,,,﻿joh_mccarthy_001,﻿Rev.,﻿John McCarty,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0179,﻿church,﻿St. Mary's,English,,,,,,﻿Waltham,﻿Waltham,﻿MA,,42.379421,-71.237851,,,,﻿ber_flood_001,﻿Rev.,﻿Bernard Flood,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0063,﻿church,not recorded,English,﻿church not dedicated,,,,,﻿Concord,﻿Concord,﻿MA,,42.460372,-71.348948,,,,﻿ber_flood_001,﻿Rev.,﻿Bernard Flood,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0114,﻿church,﻿Immaculate Conception,English,,,,,,﻿Malden,﻿Malden,﻿MA,,42.424765,-71.087473,,,,﻿tho_scully_001,﻿Rev.,﻿Thomas Scully,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0148,﻿church,﻿St. Mary's,English,,,,,,﻿South-Reading,,﻿MA,,42.523556,-71.102992,,,,﻿tho_scully_001,﻿Rev.,﻿Thomas Scully,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0108,﻿church,﻿St. Peter's,English,,,,,,﻿Lowell,﻿Lowell,﻿MA,,42.633425,-71.316172,,,,﻿pet_crudden_001,﻿Rev.,﻿Peter Crudden,,﻿Pastor,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0108,﻿church,﻿St. Peter's,English,,,,,,﻿Lowell,﻿Lowell,﻿MA,,42.633425,-71.316172,,,,﻿ant_romana_001,﻿Rev.,﻿Antonio Romana,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0109,﻿church,﻿St. Patrick's,English,,,,,,﻿Lowell,﻿Lowell,﻿MA,,42.645245,-71.317762,,,,﻿joh_obrien_001,﻿Rev.,﻿John O'Brien,,﻿Pastor,,,,,,1865,,,,,,,,﻿joh_obrien_001,﻿Rev.,﻿John O'Brien,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0109,﻿church,﻿St. Patrick's,English,,,,,,﻿Lowell,﻿Lowell,﻿MA,,42.645245,-71.317762,,,,﻿pet_hamell_001,﻿Rev.,﻿Peter Hamell,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0057,﻿church,﻿St. John the Evangelist's,English,,,,,,﻿Chelmsford,﻿Chelmsford,﻿MA,,42.63548,-71.373249,﻿bos.ma.0109,"﻿Attended from St. Patrick, Lowell",,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0191,﻿church,﻿St. John's,English,,,,,,﻿Worcester,﻿Worcester,﻿MA,,42.244161,-71.829837,,,,﻿p_t_oreilly_001,﻿Rev.,﻿Patrick T. O'Reilly,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0192,﻿church,﻿St. Ann's,English,,,,,,﻿Worcester,﻿Worcester,﻿MA,,42.157506,-71.882202,,,,﻿joh_j_power_001,﻿Rev.,﻿John J. Power,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0123,﻿church,﻿St. Bridget's,English,,,,,,﻿Millbury,﻿Millbury,﻿MA,,42.192072,-71.761522,﻿bos.ma.0192,﻿Attended from St. Ann's Worcester,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0081,﻿church,﻿St. Philip's,English,,,,,,﻿Grafton,﻿Grafton,﻿MA,,42.204838,-71.688938,﻿bos.ma.0192,﻿Attended from St. Ann's Worcester,,,,,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0075,﻿church,﻿St. Bernard's,English,,,,,,﻿Fitchburgh,﻿Fitchburg,﻿MA,,42.57735,-71.784495,,,,﻿edw_turpin_001,﻿Rev.,﻿Edward Turpin,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0084,﻿church,﻿St. Mary's,English,,,,,,﻿Groton,﻿Groton,﻿MA,,42.611202,-71.574515,,,,﻿edw_turpin_001,﻿Rev.,﻿Edward Turpin,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0106,﻿church,﻿St. Leo's,English,,,,,,﻿Leominster,﻿Leominster,﻿MA,,42.529687,-71.757858,,,,﻿edw_turpin_001,﻿Rev.,﻿Edward Turpin,,,,,,,,1865,,,,,,,,,,,﻿,﻿,﻿Boston,Boston
